Date,CyclonesinIndia,WesternHemisphereWarmPool,OceanNinoIndex,ElNinoPrecipitationIndex,BivariateENSO,NorthAtlanticOscillation,AtlanticSST,EastAsia,AMO,AtlanticHurricaneDays,AntarcticOscillation,Rain,MeanTemp,Methane,Cdioxide,NOX,maxTemp,minTemp,OceanHeat,tsr,msl,Region1,Region2,Region3,Region4,Region5
9/30/1983,2,0.16,0.91,-0.52924,-0.67,-0.95,-1.12,0.93,-0.144,1.25,-0.696,153.04,26.42,469097,378669.088,132439.75,30.74,22.16,3,,,135.7555556,252.36,296.89,477.58,617.65
10/31/1983,0,0.05,0.96,-0.72171,-0.77,1.22,-0.4,0.37,-0.144,0,1.193,57.55,24.43,469097,378669.088,132439.75,30.04,18.88,3,,,52.06666667,100.6,93.61,177.1,121.65
11/30/1983,0,-0.08,1.02,-0.56305,-0.53,-1.16,0.42,1.72,-0.143,0,0.727,11.92,20.37,469097,378669.088,132439.75,27.38,13.4,3,,,17.03333333,3.42,8.29,80.52,30
12/31/1983,2,0.27,1.69,-0.85765,-0.37,0.18,0.52,-0.98,-0.144,0,0.475,9.94,17.69,469097,378669.088,132439.75,24.44,10.99,3,,,42.11111111,11.4,15.19,48.56,14.2
1/31/1984,5,-0.17,1.5,-1.25177,-0.37,1.42,-1.62,-2.06,-0.144,0,-1.098,15.43,17.18,477063,388118.947,139792.95,23.79,10.6,3,,,11.56666667,9.69,30.1,51.2,2.15
2/28/1984,2,-0.3,1.21,-1.33421,-0.54,0.37,-2.97,-1.78,-0.144,0,-0.544,6,18.63,477063,388118.947,139792.95,25.73,11.58,3,,,56.6,23.87,35.58,59.02,3.1
3/31/1984,0,-0.52,1.77,-0.85274,0.02,-0.79,-3.43,-2.14,-0.144,0,0.251,13.92,24.83,477063,388118.947,139792.95,32.42,17.28,3,,,26.86666667,12.74,12.25,71.94,17.15
4/30/1984,7,-0.04,1.52,-1.43883,-0.56,-0.45,-2.76,0.64,-0.145,0,-0.204,28.32,28.29,477063,388118.947,139792.95,35.31,21.31,3,,,24.53333333,17.18,36.65,207.62,23.8
5/31/1984,3,-0.8,1.3,-1.61688,-0.39,0.55,-1.77,-1.72,-0.144,0,-1.237,53.73,31.06,477063,388118.947,139792.95,37.75,24.42,3,,,10.47777778,16.13,98.33,294.34,12.15
6/30/1984,0,-2.62,0.18,-1.12579,-0.28,-0.12,-2.65,-0.17,-0.142,0,0.426,126.83,29.26,477063,388118.947,139792.95,34.43,24.15,3,,,55.37777778,143.85,306.5,527.58,919.1
7/31/1984,0,-3.09,-0.18,-0.99987,-0.2,-0.04,-3.17,0.32,-0.141,0,0.89,272.91,26.78,477063,388118.947,139792.95,30.67,22.94,3,,,158.9222222,258.18,288.66,700.68,1087.3
8/31/1984,3,-4.25,-0.03,-1.28313,-0.31,1.35,-3.57,2.08,-0.139,0,-0.548,229.9,26.26,477063,388118.947,139792.95,30.12,22.45,3,,,139.4111111,187.15,379.91,288.98,517.5
9/30/1984,3,-6.13,0.67,-1.36597,-0.21,0.31,-3.43,-0.63,-0.139,3.75,0.327,139.4,25.69,477063,388118.947,139792.95,30.14,21.28,3,,,110.4555556,138.96,130.91,354.74,208.65
10/31/1984,0,-5.28,0.58,-0.66674,-0.2,0.43,-3.14,-0.17,-0.139,7,-0.009,103.61,24.76,477063,388118.947,139792.95,30.74,18.83,3,,,36.8,61.08,71.59,231.18,173.3
11/30/1984,0,-2.02,0.71,0.1103,-0.66,-0.2,-3.12,1.18,-0.139,4.75,-0.024,17.69,20.55,477063,388118.947,139792.95,27.5,13.64,3,,,32.04444444,6.72,16.74,48.62,7.05
12/31/1984,3,-0.32,0.82,-0.6078,-0.62,-0.09,-2.68,0.06,-0.14,2.75,-1.476,16.06,18.44,477063,388118.947,139792.95,25.45,11.47,3,,,20.27777778,5.71,8.69,117.28,0.2
1/31/1985,11,-0.17,1.27,-0.06814,-0.19,-2.38,-3.04,-0.34,-0.142,0,-0.795,10.76,17.79,480438,426673.785,142780.11,24.49,11.14,1,,,22.94444444,16.31,22.18,27.64,2.65
2/28/1985,2,-0.3,0.94,-0.86248,-0.95,-1,-2.71,0.38,-0.143,0,0.215,19.27,20,480438,426673.785,142780.11,27.36,12.67,1,,,3.344444444,2.43,12.86,33.82,0
3/31/1985,2,-0.91,0.57,0.13296,-0.72,-0.19,-3.92,0.18,-0.144,0,-0.134,11.68,25.6,480438,426673.785,142780.11,33.1,18.15,1,,,8,6.65,14.55,100.96,0.8
4/30/1985,15,-2.4,0.19,-0.87846,-1.08,0.2,-3.9,0.48,-0.144,0,0.031,32.73,28.43,480438,426673.785,142780.11,35.46,21.44,1,,,21.45555556,16.47,29.01,161.26,6.65
5/31/1985,6,-1.9,0,-1.27089,-0.5,-0.4,-4.94,-0.14,-0.144,0,-0.066,51.26,30.49,480438,426673.785,142780.11,37.1,23.93,1,,,24.38888889,24.62,85.37,314.28,50.1
6/30/1985,1,-1.59,0.18,-0.6511,-0.11,-0.5,-0.62,1.06,-0.146,0,-0.331,149.13,29.2,480438,426673.785,142780.11,34.42,24.03,1,,,52.26666667,108.2,202.93,590.36,988.95
7/31/1985,0,-2.28,1.07,-0.50059,-0.22,1.25,0.12,1.71,-0.147,0.5,1.914,243.76,26.75,480438,426673.785,142780.11,30.61,22.95,1,,,183.7222222,245.81,308.97,579.92,794.9
8/31/1985,7,-2.76,0.81,-0.52678,-0.64,-0.74,-0.26,0.63,-0.147,5.25,0.595,229.27,26.51,480438,426673.785,142780.11,30.26,22.81,1,,,135.7,185.53,317.09,347.78,753.7
9/30/1985,2,-3.15,0.44,-0.86167,-0.29,-0.36,-0.39,0.54,-0.146,8,1.507,130.53,26.47,480438,426673.785,142780.11,31.04,21.95,1,,,75.38888889,124,201.55,356.38,141.85
10/31/1985,0,-2.93,0.29,-0.51608,-0.01,1.49,-1.1,1.69,-0.145,1.75,0.471,62.63,24.11,480438,426673.785,142780.11,29.92,18.34,1,,,77.33333333,130.24,123.41,193.16,231.7
11/30/1985,0,-1.74,-0.75,-0.69526,-0.02,-0.84,-0.23,-0.88,-0.145,5.75,1.085,41.76,21.04,480438,426673.785,142780.11,27.83,14.3,1,,,43.3,7.22,7.74,73.12,15
12/31/1985,2,-0.25,0.38,-0.29472,-0.21,0.11,-1.88,-0.05,-0.144,0,1.24,17.69,18.83,480438,426673.785,142780.11,25.58,12.12,1,,,40.63333333,17.22,17.12,46.84,5.85
1/31/1986,5,-0.17,1.12,-1.19314,-0.73,0.78,-3.85,-1.11,-0.143,0,0.158,10.48,17.47,493758,457571.927,151711.21,24.23,10.75,-1,,,21.04444444,10.63,12.35,11.48,0.15
2/28/1986,1,-0.3,1.61,-0.54349,0.26,-1.58,-4.4,-0.07,-0.143,0,-1.588,11.15,19.63,493758,457571.927,151711.21,26.6,12.71,-1,,,33.53333333,29.87,36.77,25.38,0.05
3/31/1986,2,-0.77,2.18,-1.61581,-0.29,1.39,-4.39,1.35,-0.142,0,-0.77,20.93,24.08,493758,457571.927,151711.21,31.37,16.83,-1,,,33.12222222,17.16,19.06,34.28,2.4
4/30/1986,8,-1.79,1.55,-1.0811,-0.29,-0.79,-5.2,-1.62,-0.143,0,-0.087,33.65,28,493758,457571.927,151711.21,35.07,20.97,-1,,,27.04444444,20.69,47.33,162.36,3.15
5/31/1986,1,-0.98,1.16,0.21204,0.05,0.84,-4.42,0.72,-0.144,0,-1.847,45.32,29.66,493758,457571.927,151711.21,36.3,23.07,-1,,,35.16666667,36.66,73.23,168.58,10.95
6/30/1986,0,-1.99,0.89,-0.20274,-0.31,1.54,-4.37,-0.19,-0.144,1,-0.619,117.92,29.35,493758,457571.927,151711.21,34.67,24.07,-1,,,85.71111111,136.57,255.02,430.64,876.85
7/31/1986,0,-1.3,1.38,-0.03018,0.2,0.15,-3.02,0.87,-0.144,0,0.089,196.36,26.97,493758,457571.927,151711.21,30.96,23.04,-1,,,111.8555556,216.91,351.19,419.48,633.25
8/31/1986,1,-2.28,0.22,0.07082,0.59,-1.53,-2.75,0.8,-0.145,1,-0.157,259.57,26.37,493758,457571.927,151711.21,30.29,22.5,-1,,,121.9555556,228.79,274.42,383.84,739.9
9/30/1986,0,-1.09,0.22,0.02135,0.76,-0.95,-1.68,1.96,-0.144,7.25,0.849,119.75,26.62,493758,457571.927,151711.21,31.27,22.02,-1,,,69.11111111,96.05,186.07,393.38,120.65
10/31/1986,0,-1.99,1,0.0767,0.3,2.2,-2.34,1.19,-0.146,0,0.306,81.69,24.94,493758,457571.927,151711.21,30.79,19.13,-1,,,43.48888889,45.12,106.16,206.76,58.9
11/30/1986,0,-1.44,1.77,0.13686,1.35,2.27,-3.41,-0.05,-0.147,1.25,-0.222,27.9,21.81,493758,457571.927,151711.21,28.43,15.23,-1,,,50.22222222,33.2,57.48,93.96,83.05
12/31/1986,0,0.02,1.77,1.80845,1.31,0.83,-5.95,1.42,-0.147,0,0.886,25.65,17.91,493758,457571.927,151711.21,24.75,11.11,-1,,,29.56666667,21.03,30.99,16.86,1.75
1/31/1987,6,-0.03,1.88,0.51243,0.99,-1.85,-3.66,0.82,-0.149,0,-0.95,4.36,17.76,498274,488481.07,147987.49,24.71,10.85,-2,,,13.86666667,13.76,15.46,17.66,0
2/28/1987,0,0.18,1.75,1.10648,1.42,-1.27,-2.74,-0.03,-0.149,0,-0.708,12.49,20.28,498274,488481.07,147987.49,27.48,13.13,-2,,,24.93333333,10.85,17.06,34.32,0
3/31/1987,3,1.76,2.1,1.52377,1.71,-0.26,0.18,0.48,-0.149,0,-0.133,22.8,24.14,498274,488481.07,147987.49,31.37,16.95,-2,,,25.11111111,13.76,17.14,72.52,0.1
4/30/1987,9,2.44,2.16,2.01767,1.84,2.03,0.93,1.85,-0.15,0,-0.286,39.32,28.3,498274,488481.07,147987.49,35.34,21.31,-2,,,20.95555556,21.79,40.07,155.44,1.15
5/31/1987,5,2.7,1.85,2.14975,1.97,0.96,0.57,-0.18,-0.15,0,0.039,55.07,29.07,498274,488481.07,147987.49,35.67,22.51,-2,,,66,50.28,60.49,169.8,36.25
6/30/1987,0,3.12,0.73,1.30243,2.08,-1.53,2.34,-0.96,-0.15,0,-0.702,160.8,30.21,498274,488481.07,147987.49,35.62,24.85,-2,,,61.28888889,98.89,153.58,478.92,670.15
7/31/1987,0,3.98,2.01,2.21963,2.1,0.55,0.22,-0.71,-0.151,0,-1.531,326.63,27.95,498274,488481.07,147987.49,32.15,23.8,-2,,,47.41111111,172.31,285.13,515.92,768.35
8/31/1987,5,5.14,2.83,0.76478,1.87,-1.19,0.78,-0.98,-0.152,1.75,1.485,269.07,27.12,498274,488481.07,147987.49,31.08,23.2,-2,,,100.9,224.58,322.12,578.3,775.6
9/30/1987,3,5.41,2.44,1.73081,1.68,-1.04,0.38,1.7,-0.152,2.75,-0.799,219.71,27.32,498274,488481.07,147987.49,31.97,22.72,-2,,,55.12222222,116.61,205.15,431.64,164.95
10/31/1987,0,4.18,1.36,0.80438,1.14,0.66,0.58,-2.46,-0.152,0.5,0.455,45.81,25.44,498274,488481.07,147987.49,31.35,19.57,-2,,,80.71111111,104.02,75.42,210.94,199.5
11/30/1987,0,3.48,1.47,0.31182,0.74,0.06,-0.68,0.17,-0.152,0,1.06,21.51,21.91,498274,488481.07,147987.49,28.84,15.04,-2,,,36.64444444,53.03,41.72,119.34,47.55
12/31/1987,3,0.7,1.27,0.33941,0.9,0.21,1.1,1.22,-0.151,0,0.272,15.72,18.4,498274,488481.07,147987.49,25.2,11.64,-2,,,36.65555556,14.46,19.1,103.58,12
1/31/1988,8,0.31,0.93,0.04456,0.54,0.68,-1.36,-1.09,-0.15,0,-0.612,12.66,18.61,519788,527563.956,161676.78,25.56,11.7,2,,,10.12222222,4.72,3.62,15.2,0
2/28/1988,1,-0.01,1.24,0.06427,0.55,0.42,-2.51,-1.44,-0.149,0,0.551,6.52,20.97,519788,527563.956,161676.78,28.15,13.82,2,,,23.21111111,18.23,28.28,49.28,0.1
3/31/1988,0,0.77,1.42,-0.834,0.18,-0.58,-0.66,-2.23,-0.15,0,-0.219,20.36,24.26,519788,527563.956,161676.78,31.4,17.17,2,,,51.94444444,42.06,35.71,94.06,0
4/30/1988,9,-0.04,0.94,0.49703,-0.31,-1.42,1.39,0.39,-0.153,0,-0.077,19.33,28.53,519788,527563.956,161676.78,35.54,21.56,2,,,26.87777778,25.73,39.22,158.72,18.15
5/31/1988,3,0.15,1.2,-0.81966,-1.3,0.64,0.48,-1.03,-0.154,0,-0.749,43.9,31.1,519788,527563.956,161676.78,37.63,24.62,2,,,22.24444444,27.48,87.19,391.6,14.85
6/30/1988,0,-0.3,0.74,-0.74217,-1.11,1.19,1.71,-1.14,-0.156,0,-1.055,147.61,29.51,519788,527563.956,161676.78,34.83,24.25,2,,,52.76666667,108.93,275.05,372.88,597.7
7/31/1988,0,-0.39,0.64,-0.58217,-1.61,-0.32,1.74,-0.73,-0.158,0,0.576,275.4,27,519788,527563.956,161676.78,30.87,23.18,2,,,270.6666667,381.54,372.13,668.48,1363.95
8/31/1988,3,-0.98,0.19,-1.22153,-1.64,-0.07,0.47,0.54,-0.159,0,-0.745,220.53,26.61,519788,527563.956,161676.78,30.27,23.01,2,,,200.6666667,285.28,313.11,662.7,748.5
9/30/1988,2,-1.86,-0.37,-1.19459,-1.71,-0.82,0.2,0.39,-0.159,16.25,-0.689,152.99,26.79,519788,527563.956,161676.78,31.3,22.32,2,,,197.7666667,241.52,198.08,463.5,534.9
10/31/1988,0,-2.31,-0.1,-1.09863,-1.86,-0.66,-0.28,0.19,-0.16,5,-2.314,56.53,24.87,519788,527563.956,161676.78,30.91,18.88,2,,,17.32222222,31.78,74.07,200.12,94.8
11/30/1988,0,-1.69,-0.02,-1.85008,-2.06,-0.49,0.08,1.19,-0.161,0,0.401,16.3,21.16,519788,527563.956,161676.78,27.9,14.47,2,,,20.96666667,3.02,20.77,155.38,1.2
12/31/1988,2,-0.2,-0.43,-0.87337,-1.47,0.48,-0.21,0.75,-0.162,0,1.074,10.02,18.54,519788,527563.956,161676.78,25.53,11.6,2,,,25.65555556,21.66,7.86,25.1,5.65
1/31/1989,9,-0.17,-0.95,-0.78329,-1.55,0.85,-2.6,1.14,-0.164,0,0.618,5.9,16.88,532933,579008.299,165019.2,23.88,9.92,1,,,22.04444444,14.26,11.74,30.08,0
2/28/1989,1,-0.3,-1.02,-0.86944,-1.23,1.82,-2.84,-0.23,-0.166,0,0.849,29.43,19.46,532933,579008.299,165019.2,26.81,12.15,1,,,9.311111111,7.58,4.73,55.58,0
3/31/1989,0,-0.91,-0.83,-0.765,-1.14,1.54,-4.84,-0.28,-0.168,0,0.632,27.29,23.57,532933,579008.299,165019.2,30.8,16.39,1,,,28.35555556,25.53,13.57,53.46,4.5
4/30/1989,10,-1.9,-0.32,-0.65488,-1.66,0.16,-5.79,-1.11,-0.169,0,-0.573,29.95,27.83,532933,579008.299,165019.2,35.07,20.64,1,,,19.06666667,7.9,25.38,162.86,11.7
5/31/1989,3,-1.29,0.47,-0.72076,-1.26,1.33,-4.45,-0.04,-0.169,0,2.691,82.79,30.36,532933,579008.299,165019.2,37.12,23.65,1,,,28.23333333,30.89,68.05,281.38,28.8
6/30/1989,0,-1.84,0.36,-0.00997,-0.74,0.03,0.35,-1.2,-0.17,0,1.995,175.69,28.72,532933,579008.299,165019.2,33.95,23.53,1,,,66.54444444,141.92,263.86,519.34,857.8
7/31/1989,0,-1.33,0.83,-0.2214,-0.64,1,2.14,-2.04,-0.169,0,1.458,267.06,27,532933,579008.299,165019.2,31.18,22.87,1,,,179.7888889,321.96,312.42,569.66,928.7
8/31/1989,3,-0.96,0.09,-0.77784,-0.04,-0.11,2.68,0.05,-0.169,11.25,-0.132,284.87,26.36,532933,579008.299,165019.2,30.25,22.52,1,,,104.6,224.19,327.99,335.94,767.1
9/30/1989,2,-2.1,0.05,0.00471,-0.4,2.15,0.52,-1.12,-0.168,20,-0.121,165.73,26.48,532933,579008.299,165019.2,31.07,21.94,1,,,92.36666667,155.03,198.08,406.58,267.6
10/31/1989,0,-0.8,-0.12,-0.70657,-0.51,0.48,0.54,0.99,-0.167,0.5,0.136,82.78,25.07,532933,579008.299,165019.2,31.07,19.12,1,,,29.73333333,24.52,73.89,234.9,109.4
11/30/1989,0,-0.5,-0.5,-0.24894,0.06,0.03,-0.24,0.55,-0.164,0,0.572,26.24,21.49,532933,579008.299,165019.2,28.18,14.85,1,,,34.08888889,8.84,11.24,94.54,17.75
12/31/1989,2,0.03,-0.21,0.25851,0.27,-1.15,1.63,0.07,-0.162,0,-0.445,14.06,17.82,532933,579008.299,165019.2,24.65,11.03,1,,,23.97777778,11.36,16.68,10.66,0.15
1/31/1990,8,-0.13,-0.3,0.09334,0.15,0.7,-0.18,0.18,-0.16,0,-0.352,11.7,18.73,522740,562480,139570,26.03,11.48,0,,,22.64444444,6.05,4.88,21.22,0.85
2/28/1990,1,-0.12,-0.65,0.98115,1.13,1.16,-1.27,-0.14,-0.157,0,1.151,12.4,19.96,522740,562480,139570,26.66,13.31,0,,,50.48888889,35.03,35.58,54.84,0
3/31/1990,2,-0.31,-0.62,0.74089,0.61,1.13,-1.6,-0.03,-0.154,0,0.414,14.14,23.11,522740,562480,139570,30,16.27,0,,,45.6,36.69,56.26,73.68,0.1
4/30/1990,11,0.66,0.27,0.48188,0.32,2.03,-0.8,-1.11,-0.151,0,-1.879,31.38,27.85,522740,562480,139570,34.79,20.97,0,,,16.34444444,10.96,46.17,182.24,2.6
5/31/1990,2,0.49,0.44,0.17294,-0.29,-1.37,0.61,2.25,-0.145,0,-1.803,49.58,29.61,522740,562480,139570,35.9,23.37,0,,,53.18888889,124.21,125.86,388.32,268.55
6/30/1990,0,0.87,0.44,-0.53726,0.12,0.29,-0.3,-0.54,-0.14,0,0.093,171.08,28.91,522740,562480,139570,34.05,23.83,0,,,46.54444444,138.1,245.79,549.06,899.55
7/31/1990,0,0.62,0.27,0.3084,0.03,0.56,0.91,0.54,-0.136,2.25,-1.215,231.61,26.68,522740,562480,139570,30.54,22.88,0,,,145.4222222,251.67,374.86,528.62,992.25
8/31/1990,2,0.44,0.11,0.36216,0.47,1.12,2.1,0.45,-0.133,7.5,0.466,222.13,26.51,522740,562480,139570,30.24,22.83,0,,,159.4111111,297.08,327.34,456.46,1125.6
9/30/1990,2,2.84,0.38,-0.0395,0.55,1.18,2.08,0.33,-0.131,10,1.482,135.71,26.32,522740,562480,139570,30.6,22.08,0,,,137.3777778,145.51,238.41,384.18,294.3
10/31/1990,0,2.67,-0.69,-0.16341,0.17,0.76,1.35,0.66,-0.128,7,0.139,63.16,24.45,522740,562480,139570,30.2,18.75,0,,,60.28888889,103.48,123.89,204.14,202.5
11/30/1990,0,0.73,-1.69,0.28412,0.4,-0.39,0.83,1.24,-0.125,0,-0.359,31.44,21.81,522740,562480,139570,28.45,15.22,0,,,40.95555556,16.05,46.74,91.86,57.2
12/31/1990,2,0.03,-2.23,0.72101,0.4,0.11,-0.54,-0.63,-0.122,0,-0.312,11.84,18.49,522740,562480,139570,25.27,11.76,0,,,43.47777778,16.42,14.34,28.82,0.75
1/31/1991,8,-0.03,-2.02,-0.0165,0.12,0.49,-1.29,0.93,-0.119,0,0.869,12.3,17.11,528530,607340,143630,23.93,10.33,2,,,12.27777778,8.99,14.06,21.02,0.05
2/28/1991,0,-0.03,-1.19,-0.07319,0.22,0.74,-1.19,-0.67,-0.117,0,-0.852,14.57,20.38,528530,607340,143630,27.39,13.41,2,,,33.72222222,17.08,13.67,29.72,0
3/31/1991,0,0.44,-0.74,0.62531,0.64,-0.61,-2.06,0.3,-0.115,0,0.522,11.23,24.48,528530,607340,143630,31.71,17.3,2,,,24.41111111,15.56,26.06,55.96,0.15
4/30/1991,8,0.96,-1.01,-0.0279,0.86,0.17,-3.57,-1.28,-0.113,0,-0.639,15.98,27.66,528530,607340,143630,34.58,20.8,2,,,45.41111111,25.4,40.78,140.32,27.05
5/31/1991,3,0.72,-0.51,0.77713,1.37,0.12,-4.43,-0.81,-0.111,0,-0.539,49.13,30.37,528530,607340,143630,36.86,23.93,2,,,26.85555556,30.41,85.62,301.58,55.3
6/30/1991,0,1.49,-1.47,1.2746,0.94,-0.52,-5.03,-1.17,-0.11,0,-1.155,101.57,29,528530,607340,143630,34.04,24,2,,,92.03333333,161.8,222.86,615.86,849.55
7/31/1991,0,0.89,-0.1,0.83845,0.71,-0.46,-4.12,1.35,-0.109,0,-1.22,201.3,27.65,528530,607340,143630,31.73,23.61,2,,,102.2,237.62,330.9,618.7,1481.55
8/31/1991,3,-0.46,0.36,0.95747,0.82,1.46,-2.15,0.43,-0.107,2.25,0.036,237.68,26.37,528530,607340,143630,30.04,22.75,2,,,145.5333333,194.21,349.77,488.9,747.65
9/30/1991,1,-0.69,0.65,0.90521,1.02,0.61,0.38,0.48,-0.105,3.75,-0.513,167.29,26.54,528530,607340,143630,31.04,22.1,2,,,72.91111111,127.36,151.46,429.94,86.1
10/31/1991,0,-1.36,0.49,0.70264,1.28,0.3,-1.31,-0.86,-0.104,1.75,-0.623,64.2,24.81,528530,607340,143630,30.86,18.81,2,,,53.2,41.06,81.57,215.68,66.05
11/30/1991,0,-1.78,0.42,1.52343,1,0.37,-1.22,-0.69,-0.103,0.5,-0.804,35.87,21.14,528530,607340,143630,27.76,14.57,2,,,53.38888889,25.77,19.21,52.66,23.2
12/31/1991,1,-0.29,0.09,0.59275,1.82,0.34,-2.19,1.99,-0.101,0,-2.067,4.2,17.98,528530,607340,143630,24.8,11.21,2,,,16.68888889,9.88,25.07,42.62,0.5
1/31/1992,8,-0.04,0.05,2.36302,2.12,-0.66,-1.47,2.49,-0.099,0,0.073,7.03,17.3,533310,630260,147810,24.15,10.49,1,,,28.6,16.15,10.25,27.24,0
2/28/1992,4,0.1,0.31,1.62374,1.51,0.77,-0.98,0.92,-0.097,0,-1.627,13.12,18.89,533310,630260,147810,25.87,11.96,1,,,17.7,9.45,17.32,46.74,0
3/31/1992,0,0.55,0.67,2.57237,2.22,0.51,-0.75,-0.7,-0.095,0,-1.01,20.69,24.28,533310,630260,147810,31.52,17.1,1,,,23.6,20.52,7.33,54.54,0
4/30/1992,12,2.72,0.75,1.66474,2.05,1.88,-1.21,0.77,-0.095,0,-0.439,23.73,27.86,533310,630260,147810,34.88,20.9,1,,,15.94444444,9.52,15.71,88.6,8.6
5/31/1992,4,1.98,1.54,1.71646,1.19,2.49,-0.34,1.53,-0.095,0,-2.032,59.22,29.68,533310,630260,147810,36.2,23.22,1,,,32.05555556,32.71,67.86,249,41.6
6/30/1992,2,0.96,1.26,0.84234,1.18,0.51,0.02,1.55,-0.095,0,-2.193,145.6,29.92,533310,630260,147810,35.19,24.7,1,,,42.14444444,122.94,174.92,502.64,683.1
7/31/1992,0,0.74,1.9,0.03925,0.69,0.19,0.68,1.15,-0.097,0,-0.566,263.05,27.62,533310,630260,147810,31.57,23.73,1,,,152.5,216.78,330.45,580.18,955.2
8/31/1992,6,-1.3,1.44,-0.11165,-0.08,0.97,0.08,0.99,-0.099,4.5,-0.35,182.48,26.31,533310,630260,147810,29.92,22.74,1,,,158.9111111,247.75,382.47,394.38,1095.3
9/30/1992,2,-0.53,0.83,0.43427,-0.02,-0.28,-0.02,-1.4,-0.1,9.5,0.435,180.99,26,533310,630260,147810,30.59,21.46,1,,,118.1111111,143.73,177.56,304.54,348.85
10/31/1992,0,0.54,0.93,-0.90982,0.75,-1.4,0.06,1.53,-0.101,2,-0.319,78.29,24.85,533310,630260,147810,30.55,19.2,1,,,43.67777778,64.05,63.94,200,106.3
11/30/1992,0,-0.42,0.93,0.62404,0.36,1.12,-0.71,0.13,-0.101,0,0.122,24.55,21.29,533310,630260,147810,27.78,14.85,1,,,70.21111111,40.97,13.37,76.54,122.3
12/31/1992,2,0.08,0.53,0.35649,0.41,0.35,-1.34,0.36,-0.099,0,0.244,14.8,18.11,533310,630260,147810,25.06,11.21,1,,,9.433333333,0.6,4.07,8.28,0
1/31/1993,4,-0.14,0.05,0.16607,0.59,1.35,-2.26,0.64,-0.099,0,-2.021,19.67,17.76,539000,652470,151290,24.58,10.98,1,,,15.04444444,12.76,9.19,44.3,0
2/28/1993,1,0.03,0.19,0.70837,0.74,0.12,-2.51,1.83,-0.096,0,0.437,16.96,20.51,539000,652470,151290,27.84,13.22,1,,,20.86666667,10.27,24.33,55.06,0.05
3/31/1993,0,0.21,0.76,0.70548,0.81,0.3,-3.14,0.43,-0.092,0,-0.378,14.04,23.09,539000,652470,151290,30.15,16.07,1,,,36.72222222,26.02,37.21,85.86,3.65
4/30/1993,5,2.19,1.21,1.33938,1.71,0.91,-3.26,0.39,-0.09,0,0.087,35.33,27.66,539000,652470,151290,34.66,20.72,1,,,9.388888889,12.8,35.12,103.24,10.9
5/31/1993,1,2.13,2.13,1.11693,1.2,-0.67,-2.3,-0.87,-0.087,0,1.26,39.95,30.44,539000,652470,151290,36.93,23.99,1,,,31.46666667,33.43,89.99,288.64,39.85
6/30/1993,1,0.94,2.34,0.73234,1.39,-0.29,-0.88,0.87,-0.084,0,1.218,156.68,29.94,539000,652470,151290,35.13,24.81,1,,,58.41111111,116.11,228.17,510.56,589.45
7/31/1993,0,0.47,2.35,0.20988,0.94,-3.14,-2.55,-0.21,-0.082,0,1.957,306.95,27.31,539000,652470,151290,31.23,23.44,1,,,191.7666667,272.7,331.71,617.56,1395.7
8/31/1993,2,-0.42,2.69,0.57853,0.92,0.03,-2.52,-0.33,-0.079,4.5,1.083,253.26,26.87,539000,652470,151290,30.76,23.04,1,,,67.18888889,157.88,284.27,443.92,695.35
9/30/1993,1,0.19,1.56,0.155,0.65,-0.41,-2.64,2.23,-0.075,5,1.061,140.14,26.27,539000,652470,151290,30.48,22.1,1,,,119.1555556,171.51,317.89,299.26,405.75
10/31/1993,1,0.56,1.41,0.77563,0.96,-0.26,-3.22,0.99,-0.071,0,0.748,87.06,25.23,539000,652470,151290,30.92,19.58,1,,,72.18888889,93.91,71.26,263.64,287.5
11/30/1993,0,-0.54,1.24,0.17294,0.24,2.56,-5.27,0.58,-0.067,0,0.324,21.11,21.65,539000,652470,151290,28.27,15.08,1,,,59.22222222,9.85,36.96,78.82,25.1
12/31/1993,2,0.11,1.07,0.15359,0.12,1.36,-5.93,-0.95,-0.064,0,1.028,5.68,18.23,539000,652470,151290,25.3,11.2,1,,,32.96666667,15.43,5.53,24.96,27.75
1/31/1994,6,-0.13,1.21,0.12552,0.16,0.7,-6.23,-1.21,-0.062,0,0.723,22.55,18.29,543900,687950,156910,24.99,11.63,2,,,26.64444444,20.35,16.19,31.18,2.4
2/28/1994,2,-0.22,0.59,-0.13718,-0.07,0.08,-5.47,1.14,-0.06,0,1.157,15.96,19.51,543900,687950,156910,26.35,12.7,2,,,25.14444444,21.19,31.64,46.54,0
3/31/1994,0,-0.26,0.8,-0.81079,0.52,0.92,-5.56,-1.77,-0.058,0,0.693,20.89,25.18,543900,687950,156910,32.68,17.73,2,,,10.43333333,3.82,27.95,126.82,3.15
4/30/1994,8,0.54,1.05,0.26879,1.1,1.1,-4.92,-0.82,-0.055,0,-0.052,21.55,27.34,543900,687950,156910,34.21,20.52,2,,,31.28888889,29.84,45.53,165.82,42.7
5/31/1994,2,0.22,1.23,0.16057,0.89,-0.48,-4.82,0.82,-0.052,0,-0.153,51.74,30.7,543900,687950,156910,37.33,24.12,2,,,27.92222222,28.89,47.23,290.54,27.9
6/30/1994,2,0.94,0.46,0.59798,0.83,1.84,-3.49,-0.15,-0.049,0,-1.682,132.96,29.24,543900,687950,156910,34.38,24.15,2,,,63.03333333,153.64,285.8,502.6,1002.95
